rank_test_score,mean_test_score,mean_train_score,gap,std_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha
203,0.5409964082215591,0.5806672597180041,0.039670851496445,0.11900950169656223,entropy,3,20,20,0.0005
203,0.5409964082215591,0.5806672597180041,0.039670851496445,0.11900950169656223,entropy,3,20,40,0.0005
212,0.5408593234820553,0.5938794143601878,0.05302009087813242,0.16863596535050998,entropy,6,5,10,0.001
213,0.5404733221307109,0.5929703080908781,0.052496985960167275,0.16871251379826027,entropy,6,5,10,0.0
213,0.5404733221307109,0.5929703080908781,0.052496985960167275,0.16871251379826027,entropy,6,5,10,0.0005
215,0.5380710755314067,0.5860568526162043,0.047985777084797676,0.16739637871179702,entropy,6,5,40,0.002
216,0.5376910744758482,0.5870177857671641,0.04932671129131594,0.1673234471067319,entropy,6,5,10,0.002
216,0.5376910744758482,0.5870177857671641,0.04932671129131594,0.1673234471067319,entropy,6,5,20,0.002
218,0.5374140113820294,0.5920946404076344,0.054680629025605,0.16850857206076195,entropy,6,5,20,0.001
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,gini,3,20,10,0.0005
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,gini,3,20,20,0.0005
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,gini,3,20,40,0.0005
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,entropy,3,20,10,0.001
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,entropy,3,20,20,0.001
219,0.5372658202924692,0.5784395678727228,0.041173747580253606,0.12626206733639372,entropy,3,20,40,0.001
225,0.5368492058957334,0.6096623288961054,0.07281312300037202,0.1289406358270369,entropy,8,5,40,0.001
226,0.5368440598634907,0.5892336765971484,0.05238961673365772,0.16812729151576924,entropy,6,5,40,0.001
227,0.5365018316522364,0.6093113837321679,0.07280955207993145,0.12856336704640267,entropy,8,5,40,0.0
227,0.5365018316522364,0.6093113837321679,0.07280955207993145,0.12856336704640267,entropy,8,5,40,0.0005
229,0.5364871688873901,0.5888543749768136,0.05236720608942347,0.1678395393012203,entropy,6,5,40,0.0
229,0.5364871688873901,0.5888543749768136,0.05236720608942347,0.1678395393012203,entropy,6,5,40,0.0005
231,0.5364584254990084,0.5910257651812623,0.05456733968225391,0.16818618054894643,entropy,6,5,20,0.0
231,0.5364584254990084,0.5910257651812623,0.05456733968225391,0.16818618054894643,entropy,6,5,20,0.0005
233,0.536403482376768,0.5610229216671948,0.02461943929042676,0.19216003542260102,entropy,4,5,10,0.002
233,0.536403482376768,0.5610229216671948,0.02461943929042676,0.19216003542260102,entropy,4,5,20,0.002
233,0.536403482376768,0.5610229216671948,0.02461943929042676,0.19216003542260102,entropy,4,5,40,0.002
236,0.5346355955435907,0.5667774569064447,0.03214186136285391,0.16042912741410187,entropy,5,5,40,0.002
237,0.5329008339668222,0.5636073870285294,0.03070655306170722,0.165362837801941,entropy,3,20,10,0.002
237,0.5329008339668222,0.5636073870285294,0.03070655306170722,0.165362837801941,entropy,3,20,20,0.002
237,0.5329008339668222,0.5636073870285294,0.03070655306170722,0.165362837801941,entropy,3,20,40,0.002
240,0.5306886184297572,0.5614071736964248,0.030718555266667558,0.16428611055619638,entropy,3,10,10,0.002
240,0.5306886184297572,0.5614071736964248,0.030718555266667558,0.16428611055619638,entropy,3,10,20,0.002
240,0.5306886184297572,0.5614071736964248,0.030718555266667558,0.16428611055619638,entropy,3,10,40,0.002
243,0.5305263059261044,0.5668663001264858,0.036339994200381365,0.15980397067839475,entropy,5,5,10,0.002
243,0.5305263059261044,0.5668663001264858,0.036339994200381365,0.15980397067839475,entropy,5,5,20,0.002
245,0.5167520421101047,0.536238602583136,0.019486560473031322,0.13797342611369023,gini,3,5,10,0.0
245,0.5167520421101047,0.536238602583136,0.019486560473031322,0.13797342611369023,gini,3,5,20,0.0
245,0.5167520421101047,0.5364594414744952,0.019707399364390477,0.13797342611369023,gini,3,5,40,0.0
245,0.5167520421101047,0.536238602583136,0.019486560473031322,0.13797342611369023,gini,3,5,10,0.0005
245,0.5167520421101047,0.536238602583136,0.019486560473031322,0.13797342611369023,gini,3,5,20,0.0005
245,0.5167520421101047,0.5364594414744952,0.019707399364390477,0.13797342611369023,gini,3,5,40,0.0005
245,0.5167520421101047,0.5364594414744952,0.019707399364390477,0.13797342611369023,gini,3,5,10,0.001
245,0.5167520421101047,0.5364594414744952,0.019707399364390477,0.13797342611369023,gini,3,5,20,0.001
245,0.5167520421101047,0.5364594414744952,0.019707399364390477,0.13797342611369023,gini,3,5,40,0.001
